[17 26 12]
[17 26 13]
[17 26 14]
[17 26 15]
[17 26 16]
[17 26 17]
[17 26 18]
[17 26 19]
[17 26 20]
[17 26 21]
[17 26 22]
[17 26 23]
[17 26 24]
[17 26 25]
[18 24 11]
[18 24 12]
[18 24 13]
[18 24 14]
[18 24 15]
[18 24 16]
[18 24 17]
[18 24 18]
[18 24 19]
[18 24 20]
[18 24 21]
[18 24 22]
[18 24 23]
[18 24 24]
[18 24 25]
[20 21  9]
[20 21 10]
[20 21 11]
[20 21 12]
[20 21 13]
[20 21 14]
[20 21 15]
[20 21 16]
[20 21 17]
[20 21 18]
[21 20  9]
[21 20 10]
[21 20 11]
[21 20 12]
[21 20 13]
[21 20 14]
[21 20 15]
[21 20 16]
[21 20 17]
[21 20 18]
[21 20 19]
[21 20 20]
[21 20 21]
[21 20 22]
[21 20 23]
[21 20 24]
[21 20 25]
